# Line       lambda[A]       d(lambda)[A] f             K              Source
L  8 R(3)    1006.4141590    0.0000608    0.015714300    0.03004038    1a
L  8 R(4)    1009.7196320    0.0010195    0.014108100    0.02664915    2 
L  8 R(5)    1013.7065180    0.0010276    0.001160130    0.01243063    2 
L  8 R(6)    1019.0189290    0.0010384    0.020495100    0.01766495    2 
L  9 P(1)     992.8096752    0.0000493    0.007698850    0.03688977    1a
L  9 P(2)     994.8740844    0.0000495    0.008659180    0.03488711    1b
L  9 P(3)     997.8271764    0.0000498    0.008760950    0.03202454    1b
L  9 P(4)    1001.6557330    0.0000903    0.008691160    0.02834180    1b
L  9 P(5)    1006.3431850    0.0002025    0.008633410    0.02388888    1b
L  9 P(6)    1011.8712330    0.0010239    0.008645030    0.01872364    2 
L  9 P(7)    1028.4113760    0.0010576    0.008758610    0.01290853    2 
L  9 R(0)     991.3789095    0.0000491    0.026124200    0.03821743    1a
L  9 R(1)     992.0163713    0.0000492    0.018259800    0.03752654    1a
L  9 R(2)     993.5506146    0.0000888    0.017043200    0.03594442    1a
L  9 R(3)     995.9727840    0.0001984    0.016686300    0.03349627    1a
L  9 R(4)     999.2715011    0.0009985    0.016560300    0.03021901    2 
L  9 R(5)    1003.4284040    0.0010069    0.016497800    0.02615952    2 
L  9 R(6)    1008.4289130    0.0010169    0.016407200    0.02137208    2 
L 10 P(1)     982.8353313    0.0000483    0.006811200    0.04004930    1a
L 10 P(2)     984.8639800    0.0000485    0.008170850    0.03806275    1a
L 10 P(3)     987.7688241    0.0000585    0.008927930    0.03515959    1a
L 10 P(4)     991.5338536    0.0000492    0.009919570    0.03138155    1b
L 10 P(5)     996.1247192    0.0000595    0.012743300    0.02610094    1b
L 10 P(6)    1001.9117080    0.0010038    0.000262827    0.00917942    2 
L 10 P(7)    1017.9765190    0.0010363    0.003739930    0.01492525    2 
L 10 R(0)     981.4387073    0.0000482    0.020690300    0.04134865    1a
L 10 R(1)     982.0742671    0.0000482    0.013644700    0.04058840    1a
L 10 R(2)     983.5910650    0.0000484    0.011574100    0.03888367    1a
L 10 R(3)     985.9627886    0.0000583    0.008276550    0.03558931    1a
L 10 R(4)     989.5572714    0.0009792    0.031076600    0.02068108    2 
L 10 R(5)     993.4919225    0.0009870    0.020163400    0.02801621    2 
L 10 R(6)     998.4283340    0.0009969    0.017881900    0.02399851    2 
L 11 P(1)     973.3445791    0.0000474    0.005899120    0.04289516    1a
L 11 P(2)     975.3457562    0.0000476    0.006643700    0.04092386    1a
L 11 P(3)     978.2180385    0.0000574    0.006735390    0.03809495    1a
L 11 P(4)     981.9484740    0.0000483    0.006707670    0.03444786    1b
L 11 P(5)     986.5207361    0.0000584    0.006714920    0.03003235    1b
L 11 P(6)     991.9157478    0.0000696    0.006830920    0.02490619    1b
L 11 P(7)     998.1118319    0.0000725    0.007129530    0.01913197    1b
L 11 R(0)     971.9862388    0.0000472    0.020043000    0.04416825    1a
L 11 R(1)     972.6327502    0.0000473    0.014047800    0.04345479    1a
L 11 R(2)     974.1579092    0.0000474    0.013153700    0.04185365    1a
L 11 R(3)     976.5528298    0.0000572    0.012898600    0.03939034    1a
L 11 R(4)     979.8051191    0.0000672    0.012781500    0.03610218    1a
L 11 R(5)     983.8989560    0.0000678    0.012620200    0.03203650    1a
L 11 R(6)     988.8135132    0.0009778    0.012214900    0.02724831    2 
L 12 P(1)     964.3106414    0.0000465    0.005028020    0.04544644    1a
L 12 P(2)     966.2754971    0.0000467    0.006496350    0.04340505    1a
L 12 P(3)     969.0898425    0.0000563    0.008160030    0.04022253    1a
L 12 P(4)     972.6906744    0.0000474    0.013558600    0.03305977    1b
L 12 P(5)     977.4635735    0.0000573    0.000364005    0.02751866    1b
L 12 P(6)     982.7268268    0.0000875    0.002573920    0.02634450    1b
L 12 P(7)     988.8383291    0.0000901    0.003580140    0.02121293    1b
L 12 R(0)     962.9780025    0.0000464    0.013158600    0.04661091    1a
L 12 R(1)     963.6080043    0.0000464    0.007073970    0.04552063    1a
L 12 R(2)     965.0457440    0.0000466    0.001582920    0.04040726    1a
L 12 R(3)     967.6769482    0.0000562    0.022760100    0.03681687    1a
L 12 R(4)     970.8381953    0.0000848    0.016038900    0.03742072    1a
L 12 R(5)     974.8864854    0.0000855    0.014233900    0.03396998    1a
L 12 R(6)     979.7613250    0.0009599    0.013520000    0.02940565    2 
L 13 P(1)     955.7082735    0.0000457    0.004227580    0.04771815    1a
L 13 P(2)     957.6522259    0.0000459    0.004807760    0.04577359    1a
L 13 P(3)     960.4506358    0.0000462    0.004932190    0.04297335    1b
L 13 P(4)     964.0908922    0.0001394    0.004985460    0.03935778    1a
L 13 P(5)     968.5566069    0.0000563    0.005096380    0.03497826    1b
L 13 P(6)     973.8285619    0.0000671    0.005363020    0.02989496    1b
L 13 P(7)     989.3198666    0.0009788    0.005959540    0.02417375    2 
L 13 R(0)     954.4132800    0.0000455    0.014158700    0.04894292    1a
L 13 R(1)     955.0658243    0.0000456    0.009880090    0.04820903    1a
L 13 R(2)     956.5799283    0.0000458    0.009210980    0.04659168    1a
L 13 R(3)     958.9466500    0.0000552    0.008967150    0.04411846    1a
L 13 R(4)     962.1529720    0.0000648    0.008751050    0.04082942    1a
L 13 R(5)     966.1787113    0.0009335    0.008324360    0.03677543    2 
L 13 R(6)     970.9976216    0.0009428    0.007114210    0.03201589    2 
L 14 P(1)     947.5140330    0.0000988    0.003522350    0.04972156    1a
L 14 P(2)     949.3524584    0.0000992    0.009282580    0.03930819    1b
L 14 P(3)     952.2741662    0.0000998    0.000657805    0.04104973    1b
L 14 P(4)     955.8548301    0.0000610    0.001690720    0.03998528    1b
L 14 P(5)     960.2656387    0.0009221    0.002244040    0.03624932    2 
L 14 P(6)     965.4813947    0.0009322    0.002614460    0.03144234    2 
L 14 P(7)     980.7583740    0.0009619    0.002929510    0.02588968    2 
L 14 R(0)     946.1693058    0.0000985    0.001339580    0.04247182    1a
L 14 R(1)     946.9803953    0.0000986    0.019657800    0.04625180    1a
L 14 R(2)     948.4712500    0.0000600    0.012943100    0.04715304    1a
L 14 R(3)     950.8186939    0.0009041    0.010920800    0.04529959    2 
L 14 R(4)     954.0039129    0.0009101    0.010054300    0.04226582    2 
L 14 R(5)     958.0114044    0.0009178    0.009616790    0.03836088    2 
L 14 R(6)     962.8212913    0.0009270    0.009358590    0.03368526    2 
L 15 P(1)     939.7067162    0.0000971    0.002913820    0.05146650    1a
L 15 P(2)     941.5992145    0.0000975    0.003367920    0.04954168    1b
L 15 P(3)     944.3304600    0.0000600    0.003524690    0.04676022    1a
L 15 P(4)     947.8878474    0.0000610    0.003654290    0.04316527    1b
L 15 P(5)     952.2549629    0.0000612    0.003878510    0.03881266    1b
L 15 P(6)     957.4102089    0.0000621    0.004353480    0.03376881    1b
L 15 P(7)     972.4406148    0.0009456    0.005581340    0.02810778    2 
L 15 R(0)     938.4677567    0.0000969    0.009510630    0.05264552    1a
L 15 R(1)     939.1242124    0.0000970    0.006558200    0.05188763    1a
L 15 R(2)     940.6263700    0.0000600    0.006027920    0.05024936    1a
L 15 R(3)     942.9642200    0.0000600    0.005738220    0.04776314    1a
L 15 R(4)     946.1227100    0.0000600    0.005333990    0.04447549    1a
L 15 R(5)     950.0734412    0.0009026    0.004367620    0.04044555    2 
L 15 R(6)     954.7021151    0.0009115    0.001142930    0.03574293    2 
L 16 P(1)     932.2662080    0.0000956    0.002398360    0.05296626    1a
L 16 P(2)     934.1447948    0.0000960    0.002239430    0.05084687    1b
L 16 P(3)     936.8570921    0.0000966    0.002049890    0.04791941    1b
L 16 P(4)     940.3875416    0.0000973    0.001993230    0.04428935    1b
L 16 P(5)     944.7205196    0.0008925    0.002031850    0.03996189    2 
L 16 P(6)     949.8399586    0.0009022    0.002135590    0.03495694    2 
L 16 P(7)     964.7046128    0.0009307    0.002305950    0.02937510    2 
L 16 R(0)     931.0626416    0.0000954    0.010671100    0.05392193    1a
L 16 R(1)     931.7328821    0.0000955    0.007531270    0.05300015    1a
L 16 R(2)     933.2400914    0.0000958    0.006886000    0.05130933    1a
L 16 R(3)     935.5755036    0.0008753    0.006571530    0.04883117    2 
L 16 R(4)     938.7292102    0.0008812    0.006378000    0.04556605    2 
L 16 R(5)     942.6878676    0.0008887    0.006238180    0.04159919    2 
L 16 R(6)     947.4337780    0.0008976    0.006092980    0.03696031    2 
L 17 P(1)     925.1745300    0.0000942    0.001967200    0.05424593    1a
L 17 P(2)     927.0200190    0.0000945    0.002327540    0.05233481    1b
L 17 P(3)     929.6895719    0.0000951    0.002508270    0.04956415    1b
L 17 P(4)     933.1705001    0.0008708    0.002711100    0.04598242    2 
L 17 P(5)     937.4427486    0.0008788    0.003082930    0.04165374    2 
L 17 P(6)     942.4773643    0.0008883    0.004006910    0.03665595    2 
L 17 P(7)     956.9937259    0.0009158    0.007699990    0.03107800    2 
L 17 R(0)     923.9846257    0.0000939    0.006166710    0.05538162    1a
L 17 R(1)     924.6432574    0.0000940    0.004161440    0.05459732    1a
L 17 R(2)     926.1319303    0.0008577    0.003701300    0.05293621    2 
L 17 R(3)     928.4374179    0.0008620    0.003303120    0.05043924    2 
L 17 R(4)     931.5372042    0.0008678    0.002529760    0.04716450    2 
L 17 R(5)     935.3235809    0.0008748    0.000455546    0.04318584    2 
L 17 R(6)     940.4915803    0.0008845    0.009934800    0.03859103    2 
L 18 P(1)     918.4133051    0.0000928    0.001609770    0.05535517    1a
L 18 P(2)     920.2432314    0.0000932    0.001683470    0.05345167    1b
L 18 P(3)     922.8949041    0.0000937    0.001618940    0.05068943    1b
L 18 P(4)     926.3546703    0.0000944    0.001574970    0.04712078    1b
L 18 P(5)     930.6052244    0.0008660    0.001583860    0.04281575    2 
L 18 P(6)     935.6309835    0.0008754    0.001654640    0.03786035    2 
L 18 P(7)     950.1237028    0.0009027    0.001800980    0.03235406    2 
L 18 R(0)     917.2519835    0.0000925    0.006175550    0.05647264    1a
L 18 R(1)     917.9218851    0.0000927    0.004429580    0.05567990    1a
L 18 R(2)     919.4181565    0.0000930    0.004167680    0.05401546    1a
L 18 R(3)     921.7301590    0.0008496    0.004069460    0.05152632    2 
L 18 R(4)     924.8482807    0.0008553    0.004001300    0.04827866    2 
L 18 R(5)     928.7600976    0.0008626    0.003915570    0.04435672    2 
L 18 R(6)     933.4446149    0.0008713    0.003759040    0.03986101    2 
L 19 P(1)     911.9671956    0.0001663    0.001316270    0.05638629    1a
L 19 P(2)     913.7701432    0.0001670    0.001614060    0.05447034    1a
L 19 P(3)     916.3829263    0.0003359    0.001824590    0.05167878    1a
L 19 P(4)     919.7899865    0.0001692    0.002134750    0.04802474    1b
L 19 P(5)     923.9616459    0.0001707    0.002867140    0.04325677    1b
L 19 P(6)     928.7779277    0.0008626    0.005625700    0.03450348    2 
L 19 P(7)     943.5471673    0.0008903    0.000004715    0.03004227    2 
L 19 R(0)     910.8207315    0.0001659    0.003865490    0.05746684    1a
L 19 R(1)     911.4794991    0.0001662    0.002484820    0.05662896    1a
L 19 R(2)     912.9510737    0.0001667    0.002015270    0.05486433    1a
L 19 R(3)     915.2122563    0.0001675    0.001348940    0.05190177    1a
L 19 R(4)     918.1517059    0.0008430    0.000045274    0.04488527    2 
L 19 R(5)     922.4750067    0.0008510    0.006667060    0.04199436    2 
L 19 R(6)     927.0515725    0.0008594    0.004989230    0.04030239    2 
W  0 P(2)    1012.1694240    0.0000615    0.008783870   -0.00830958    1a
W  0 P(3)    1014.5042250    0.0000618    0.011105000   -0.01056398    1a
W  0 P(4)    1017.3855380    0.0000620    0.012276600   -0.01330997    1b
W  0 P(5)    1020.7991530    0.0000625    0.012745400   -0.01647897    1b
W  0 P(6)    1024.7339630    0.0010501    0.011960900   -0.01995118    2 
W  0 P(7)    1039.7737040    0.0010811    0.000633991   -0.01356055    2 
W  0 Q(1)    1009.7708760    0.0000510    0.023800700   -0.00595909    1a
W  0 Q(2)    1010.9384450    0.0000613    0.023809800   -0.00709859    1a
W  0 Q(3)    1012.6795790    0.0000615    0.023830400   -0.00878174    1a
W  0 Q(4)    1014.9800600    0.0010302    0.023861700   -0.01097807    2 
W  0 Q(5)    1017.8319990    0.0010360    0.023887100   -0.01364833    2 
W  0 Q(6)    1021.2094580    0.0010429    0.023905100   -0.01674587    2 
W  0 Q(7)    1035.4266790    0.0010721    0.023945700   -0.02021825    2 
W  0 R(0)    1008.5519150    0.0000509    0.015349300   -0.00476718    1a
W  0 R(1)    1008.4981810    0.0000509    0.012872200   -0.00471844    1a
W  0 R(2)    1009.0249210    0.0000611    0.011663600   -0.00524664    1a
W  0 R(3)    1010.1302530    0.0000612    0.011181300   -0.00631306    1a
W  0 R(4)    1011.8139090    0.0010238    0.011877400   -0.00782388    2 
W  0 R(5)    1014.2424900    0.0010287    0.022917500    0.00022003    2 
W  0 R(6)    1016.7432810    0.0010338    0.005700760   -0.01232471    2 
W  1 P(2)     989.0883868    0.0000587    0.012926100    0.00259876    1a
W  1 P(3)     991.3804624    0.0000786    0.015998600    0.00039069    1a
W  1 P(4)     994.2299329    0.0000592    0.017000700   -0.00228095    1b
W  1 P(5)     997.6413693    0.0000896    0.015193800   -0.00470129    1b
W  1 P(6)    1001.2081180    0.0010024    0.030534900    0.00337501    2 
W  1 P(7)    1015.7496760    0.0010318    0.027070300   -0.01223158    2 
W  1 Q(1)     986.7980045    0.0000487    0.036467300    0.00486880    1a
W  1 Q(2)     987.9744540    0.0000586    0.036495800    0.00367586    1a
W  1 Q(3)     989.7292921    0.0000784    0.036522700    0.00191129    1a
W  1 Q(4)     992.0507667    0.0009842    0.036561500   -0.00039590    2 
W  1 Q(5)     994.9243833    0.0009899    0.036610400   -0.00320842    2 
W  1 Q(6)     998.3339404    0.0009967    0.036667400   -0.00648190    2 
W  1 Q(7)    1012.1345520    0.0010244    0.036715400   -0.01016654    2 
W  1 R(0)     985.6337086    0.0000486    0.024061400    0.00602255    1a
W  1 R(1)     985.6442686    0.0000486    0.020708000    0.00604040    1a
W  1 R(2)     986.2440650    0.0000584    0.019522400    0.00551177    1a
W  1 R(3)     987.4486293    0.0000878    0.020784700    0.00511604    1a
W  1 R(4)     988.8709203    0.0009779    0.000740979    0.01493980    2 
W  1 R(5)     991.3708012    0.0009828    0.009448330    0.00122097    2 
W  1 R(6)     994.2604921    0.0009886    0.011534500   -0.00231093    2 
W  2 P(2)     968.2952162    0.0000563    0.011522400    0.01184321    1a
W  2 P(3)     970.5633192    0.0000659    0.013073600    0.00992403    1a
W  2 P(4)     973.4523388    0.0000663    0.008552440    0.01061912    1a
W  2 P(5)     976.5487606    0.0000667    0.025720800    0.00841259    1b
W  2 P(6)     980.5002618    0.0009614    0.023747000    0.00066493    2 
W  2 P(7)     994.4540985    0.0009889    0.022760400   -0.00417212    2 
W  2 Q(1)     966.0960848    0.0000467    0.034981200    0.01396322    1a
W  2 Q(2)     967.2810978    0.0000468    0.035010900    0.01271847    1a
W  2 Q(3)     969.0492173    0.0000657    0.035040600    0.01087504    1a
W  2 Q(4)     971.3896132    0.0000661    0.035096800    0.00846055    1a
W  2 Q(5)     974.2881746    0.0000759    0.035164300    0.00551054    1a
W  2 Q(6)     977.7275235    0.0009560    0.035241000    0.00206724    2 
W  2 Q(7)     991.1634508    0.0009824    0.035310700   -0.00182201    2 
W  2 R(0)     964.9839926    0.0000466    0.023955800    0.01516367    1a
W  2 R(1)     965.0648829    0.0000466    0.021925100    0.01540176    1a
W  2 R(2)     965.7954931    0.0000560    0.024047200    0.01814876    1a
W  2 R(3)     966.7803539    0.0000654    0.006147920    0.01789318    1a
W  2 R(4)     968.6651077    0.0009383    0.010723600    0.01202620    2 
W  2 R(5)     971.0749686    0.0009430    0.012117600    0.00889150    2 
W  2 R(6)     974.0520900    0.0009488    0.013670900    0.00568077    2 
W  3 P(2)     949.6104503    0.0000451    0.001421140    0.02782290    1a
W  3 P(3)     951.6718571    0.0000543    0.016993800    0.02096940    1a
W  3 P(4)     954.4740376    0.0000455    0.016717300    0.01552446    1b
W  3 P(5)     957.8187567    0.0000550    0.016702900    0.01144081    1b
W  3 P(6)     961.7037174    0.0000547    0.016503100    0.00722576    1b
W  3 P(7)     975.3021030    0.0009512    0.015450300    0.00268414    2 
W  3 Q(1)     947.4218846    0.0000449    0.027438400    0.02149264    1a
W  3 Q(2)     948.6158329    0.0000450    0.027467100    0.02019735    1a
W  3 Q(3)     950.3977348    0.0000542    0.027502700    0.01827700    1a
W  3 Q(4)     952.7572189    0.0009077    0.027557800    0.01575800    2 
W  3 Q(5)     955.6805898    0.0009133    0.027631400    0.01267422    2 
W  3 Q(6)     959.1523487    0.0009200    0.027708300    0.00906590    2 
