NaI    5891   16973.401853    5891.570875      -629.60 37.5   0    Na^1_{1} 23
NaI    5891   16973.344818    5891.590672       377.77 62.5   0    Na^1_{1} 23
NaI    5897   16956.208494    5897.544845      -676.24 37.5   0    Na^1_{2} 23
NaI    5897   16956.147299    5897.566130       405.75 62.5   0    Na^1_{2} 23
