AlIII  1854   53916.8149      1854.708966     -1483.83 41.67  0    d_{1}  27
AlIII  1854   53916.3574      1854.724704      1060.02 58.33  0    d_{1}  27
AlIII  1862   53683.1953      1862.780325     -1713.82 41.67  0    d_{2}  27
AlIII  1862   53682.6692      1862.798581      1224.25 58.33  0    d_{2}  27
