# NFeII MgI2852    MgI2026    MgII2796   MgII2803   AlIII1862  AlIII1854  SiII1808   SiII1526   SiIV1393   SiIV1402   TiII3384   TiII3242   TiII3230   TiII3073   TiII3067   TiII1910.9 TiII1910.6 CrII2066   CrII2062   CrII2056   MnII2606   MnII2594   MnII2576   FeII2600   FeII2586   FeII2382   FeII2374   FeII2367   FeII2344   FeII2249   FeII1611   FeII1608   ZnII2062   ZnII2026  
11.9000   0.00018    0.00055    0.00081    0.00138    0.04265    0.02595    0.00077   -0.00003    0.00088    0.00075    0.00012   -0.00008   -0.00016   -0.00042    0.00006   -0.00050    0.00043    0.00028    0.00018    0.00011    0.01573    0.00688    0.00797    0.00007    0.00006    0.00001    0.00002   -0.03548    0.00003   -0.00001    0.00005    0.00002    0.00026    0.00028 
11.9500   0.00018    0.00058    0.00067    0.00131    0.04263    0.02593    0.00079   -0.00003    0.00088    0.00075    0.00014   -0.00000   -0.00063   -0.00039    0.00013   -0.00051    0.00038    0.00027    0.00019    0.00011    0.01572    0.00690    0.00791    0.00007    0.00006    0.00001    0.00002   -0.00430    0.00003   -0.00005   -0.00003    0.00002    0.00046    0.00015 
12.0000   0.00018    0.00056    0.00051    0.00123    0.04260    0.02594    0.00078   -0.00003    0.00088    0.00075    0.00014   -0.00007   -0.00038   -0.00036    0.00043   -0.00062    0.00059    0.00016    0.00017    0.00012    0.01577    0.00692    0.00801    0.00007    0.00006    0.00001    0.00002   -0.00286    0.00003   -0.00002   -0.00003    0.00002    0.00027    0.00023 
12.0500   0.00018    0.00058    0.00033    0.00114    0.04257    0.02593    0.00080   -0.00003    0.00088    0.00075    0.00016   -0.00003   -0.00026   -0.00031    0.00037   -0.00027    0.00048    0.00019    0.00018    0.00010    0.01579    0.00693    0.00801    0.00007    0.00006    0.00001    0.00002   -0.00174    0.00003   -0.00002   -0.00003    0.00003    0.00038    0.00030 
12.1000   0.00018    0.00057    0.00013    0.00104    0.04255    0.02589    0.00080   -0.00003    0.00087    0.00075    0.00014    0.00000   -0.00043   -0.00042    0.00022   -0.00057    0.00043    0.00020    0.00020    0.00009    0.01575    0.00692    0.00802    0.00007    0.00006    0.00001    0.00002   -0.00459    0.00003   -0.00004   -0.00005    0.00002    0.00018    0.00032 
12.1500   0.00018    0.00058   -0.00009    0.00092    0.04252    0.02583    0.00081   -0.00003    0.00087    0.00075    0.00015   -0.00007   -0.00033   -0.00034    0.00016   -0.00058    0.00056    0.00018    0.00019    0.00013    0.01576    0.00692    0.00803    0.00007    0.00006    0.00001    0.00002   -0.00336    0.00003   -0.00001    0.00001    0.00003    0.00024    0.00029 
12.2000   0.00018    0.00057   -0.00034    0.00080    0.04249    0.02580    0.00082   -0.00003    0.00087    0.00075    0.00015   -0.00004   -0.00033   -0.00028    0.00037   -0.00048    0.00045    0.00017    0.00018    0.00010    0.01579    0.00699    0.00801    0.00006    0.00006    0.00001    0.00002    0.00062    0.00003   -0.00004    0.00001    0.00002    0.00031    0.00035 
12.2500   0.00017    0.00059   -0.00061    0.00065    0.04245    0.02576    0.00081   -0.00003    0.00086    0.00075    0.00014   -0.00004   -0.00034   -0.00038    0.00027   -0.00055    0.00044    0.00020    0.00017    0.00011    0.01580    0.00693    0.00800    0.00006    0.00006    0.00000    0.00002   -0.00311    0.00003   -0.00004   -0.00000    0.00003    0.00034    0.00034 
12.3000   0.00017    0.00057   -0.00091    0.00049    0.04242    0.02569    0.00082   -0.00003    0.00086    0.00075    0.00015   -0.00003   -0.00035   -0.00033    0.00024   -0.00057    0.00045    0.00016    0.00018    0.00010    0.01580    0.00692    0.00799    0.00006    0.00006    0.00000    0.00002   -0.00049    0.00003   -0.00003    0.00000    0.00003    0.00038    0.00031 
12.3500   0.00017    0.00059   -0.00125    0.00031    0.04237    0.02565    0.00082   -0.00003    0.00085    0.00074    0.00014   -0.00002   -0.00030   -0.00038    0.00035   -0.00049    0.00050    0.00018    0.00017    0.00010    0.01580    0.00692    0.00800    0.00006    0.00006    0.00000    0.00002   -0.00188    0.00003   -0.00004   -0.00000    0.00003    0.00037    0.00038 
12.4000   0.00017    0.00058   -0.00161    0.00011    0.04232    0.02558    0.00083   -0.00003    0.00085    0.00074    0.00015   -0.00004   -0.00048   -0.00040    0.00015   -0.00062    0.00036    0.00019    0.00018    0.00010    0.01580    0.00693    0.00799    0.00006    0.00006   -0.00000    0.00002   -0.00352    0.00003   -0.00003   -0.00001    0.00003    0.00039    0.00036 
12.4500   0.00017    0.00059   -0.00200   -0.00011    0.04227    0.02550    0.00083   -0.00003    0.00084    0.00074    0.00014   -0.00002   -0.00040   -0.00033    0.00012   -0.00057    0.00044    0.00016    0.00018    0.00009    0.01579    0.00692    0.00798    0.00006    0.00006   -0.00000    0.00002   -0.00143    0.00003   -0.00004   -0.00002    0.00003    0.00037    0.00039 
12.5000   0.00017    0.00058   -0.00241   -0.00036    0.04220    0.02542    0.00083   -0.00003    0.00083    0.00073    0.00015   -0.00004   -0.00036   -0.00037    0.00017   -0.00057    0.00038    0.00018    0.00017    0.00010    0.01579    0.00691    0.00798    0.00006    0.00006   -0.00000    0.00002   -0.00376    0.00003   -0.00003   -0.00001    0.00003    0.00038    0.00036 
12.5500   0.00016    0.00059   -0.00286   -0.00064    0.04213    0.02532    0.00083   -0.00003    0.00082    0.00073    0.00015   -0.00003   -0.00042   -0.00035    0.00017   -0.00061    0.00037    0.00016    0.00017    0.00010    0.01577    0.00691    0.00797    0.00006    0.00006   -0.00001    0.00002   -0.00206    0.00003   -0.00003   -0.00000    0.00003    0.00038    0.00037 
12.6000   0.00016    0.00058   -0.00333   -0.00094    0.04205    0.02522    0.00083   -0.00003    0.00081    0.00072    0.00015   -0.00004   -0.00039   -0.00037    0.00016   -0.00061    0.00041    0.00016    0.00017    0.00010    0.01577    0.00690    0.00796    0.00006    0.00006   -0.00001    0.00002   -0.00264    0.00003   -0.00004   -0.00002    0.00003    0.00041    0.00039 
12.6500   0.00016    0.00059   -0.00382   -0.00127    0.04196    0.02510    0.00083   -0.00003    0.00080    0.00072    0.00014   -0.00003   -0.00044   -0.00035    0.00021   -0.00062    0.00033    0.00017    0.00017    0.00010    0.01577    0.00689    0.00794    0.00005    0.00006   -0.00001    0.00002   -0.00310    0.00003   -0.00004   -0.00001    0.00003    0.00040    0.00038 
12.7000   0.00015    0.00058   -0.00432   -0.00164    0.04186    0.02496    0.00083   -0.00003    0.00079    0.00071    0.00015   -0.00003   -0.00040   -0.00037    0.00015   -0.00062    0.00040    0.00016    0.00017    0.00010    0.01575    0.00688    0.00793    0.00005    0.00006   -0.00002    0.00002   -0.00304    0.00002   -0.00004   -0.00001    0.00003    0.00042    0.00039 
12.7500   0.00015    0.00059   -0.00484   -0.00203    0.04174    0.02481    0.00083   -0.00003    0.00077    0.00070    0.00014   -0.00003   -0.00039   -0.00037    0.00016   -0.00063    0.00038    0.00017    0.00017    0.00010    0.01574    0.00687    0.00791    0.00005    0.00006   -0.00002    0.00002   -0.00295    0.00002   -0.00003   -0.00001    0.00003    0.00041    0.00039 
12.8000   0.00015    0.00058   -0.00537   -0.00245    0.04161    0.02464    0.00083   -0.00003    0.00076    0.00069    0.00015   -0.00003   -0.00041   -0.00035    0.00020   -0.00060    0.00037    0.00016    0.00017    0.00009    0.01572    0.00685    0.00790    0.00005    0.00005   -0.00002    0.00002   -0.00239    0.00002   -0.00004   -0.00001    0.00003    0.00041    0.00039 
12.8500   0.00014    0.00058   -0.00591   -0.00290    0.04146    0.02445    0.00083   -0.00003    0.00074    0.00069    0.00015   -0.00003   -0.00039   -0.00036    0.00018   -0.00059    0.00038    0.00017    0.00017    0.00010    0.01570    0.00684    0.00788    0.00004    0.00005   -0.00003    0.00002   -0.00270    0.00002   -0.00003   -0.00002    0.00003    0.00044    0.00039 
12.9000   0.00014    0.00058   -0.00645   -0.00337    0.04130    0.02424    0.00083   -0.00003    0.00072    0.00068    0.00014   -0.00003   -0.00041   -0.00036    0.00020   -0.00061    0.00036    0.00016    0.00017    0.00009    0.01568    0.00682    0.00786    0.00004    0.00005   -0.00003    0.00002   -0.00246    0.00002   -0.00004   -0.00001    0.00003    0.00046    0.00040 
12.9500   0.00013    0.00058   -0.00699   -0.00386    0.04112    0.02400    0.00083   -0.00003    0.00070    0.00066    0.00015   -0.00003   -0.00039   -0.00036    0.00018   -0.00061    0.00039    0.00016    0.00017    0.00010    0.01566    0.00681    0.00784    0.00004    0.00005   -0.00004    0.00002   -0.00282    0.00002   -0.00004   -0.00001    0.00003    0.00045    0.00040 
13.0000   0.00012    0.00058   -0.00754   -0.00437    0.04091    0.02373    0.00083   -0.00003    0.00067    0.00065    0.00014   -0.00003   -0.00041   -0.00036    0.00020   -0.00061    0.00037    0.00017    0.00017    0.00009    0.01563    0.00679    0.00781    0.00004    0.00005   -0.00004    0.00002   -0.00288    0.00002   -0.00004   -0.00002    0.00003    0.00045    0.00040 
13.0500   0.00012    0.00058   -0.00808   -0.00490    0.04068    0.02343    0.00083   -0.00003    0.00064    0.00063    0.00015   -0.00003   -0.00040   -0.00036    0.00017   -0.00062    0.00038    0.00016    0.00017    0.00009    0.01561    0.00677    0.00779    0.00003    0.00005   -0.00005    0.00002   -0.00281    0.00002   -0.00004   -0.00001    0.00003    0.00045    0.00040 
13.1000   0.00011    0.00058   -0.00863   -0.00543    0.04042    0.02309    0.00083   -0.00003    0.00061    0.00062    0.00014   -0.00003   -0.00040   -0.00036    0.00018   -0.00061    0.00037    0.00016    0.00017    0.00009    0.01558    0.00674    0.00775    0.00003    0.00005   -0.00005    0.00002   -0.00229    0.00002   -0.00004   -0.00002    0.00003    0.00046    0.00040 
13.1500   0.00010    0.00058   -0.00917   -0.00597    0.04013    0.02271    0.00083   -0.00003    0.00057    0.00060    0.00015   -0.00003   -0.00040   -0.00036    0.00019   -0.00061    0.00037    0.00016    0.00017    0.00009    0.01554    0.00672    0.00772    0.00002    0.00005   -0.00006    0.00002   -0.00226    0.00001   -0.00004   -0.00001    0.00003    0.00046    0.00040 
13.2000   0.00009    0.00058   -0.00971   -0.00652    0.03980    0.02229    0.00082   -0.00003    0.00053    0.00058    0.00015   -0.00003   -0.00039   -0.00036    0.00019   -0.00061    0.00037    0.00016    0.00017    0.00009    0.01551    0.00669    0.00767    0.00002    0.00004   -0.00006    0.00001   -0.00210    0.00001   -0.00004   -0.00001    0.00003    0.00047    0.00040 
13.2500   0.00007    0.00057   -0.01026   -0.00707    0.03943    0.02181    0.00082   -0.00003    0.00048    0.00055    0.00015   -0.00003   -0.00040   -0.00036    0.00020   -0.00061    0.00037    0.00016    0.00017    0.00009    0.01547    0.00665    0.00763    0.00001    0.00004   -0.00007    0.00001   -0.00211    0.00001   -0.00004   -0.00002    0.00004    0.00047    0.00040 
13.3000   0.00006    0.00057   -0.01079   -0.00762    0.03902    0.02128    0.00082   -0.00002    0.00043    0.00053    0.00015   -0.00003   -0.00039   -0.00036    0.00019   -0.00061    0.00038    0.00016    0.00017    0.00009    0.01542    0.00662    0.00757    0.00001    0.00004   -0.00008    0.00001   -0.00219    0.00001   -0.00004   -0.00001    0.00004    0.00046    0.00040 
13.3500   0.00004    0.00057   -0.01133   -0.00817    0.03856    0.02068    0.00082   -0.00002    0.00037    0.00050    0.00015   -0.00003   -0.00040   -0.00036    0.00020   -0.00061    0.00037    0.00016    0.00017    0.00009    0.01537    0.00657    0.00751    0.00001    0.00004   -0.00008    0.00001   -0.00216    0.00001   -0.00004   -0.00002    0.00004    0.00047    0.00040 
13.4000   0.00003    0.00057   -0.01187   -0.00872    0.03805    0.02001    0.00081   -0.00002    0.00030    0.00046    0.00015   -0.00003   -0.00039   -0.00036    0.00019   -0.00060    0.00037    0.00016    0.00017    0.00009    0.01531    0.00652    0.00744    0.00000    0.00003   -0.00009    0.00001   -0.00212    0.00000   -0.00004   -0.00001    0.00004    0.00047    0.00040 
