12.1500 0.00018 0.00019 0.00013 0.01576 0.00692 0.00803 0.00001 0.00002 0.00003 0.00024 0.00029
12.2000 0.00017 0.00018 0.00010 0.01579 0.00699 0.00801 0.00001 0.00002 0.00002 0.00031 0.00035
12.2500 0.00020 0.00017 0.00011 0.01580 0.00693 0.00800 0.00000 0.00002 0.00003 0.00034 0.00034
12.3000 0.00016 0.00018 0.00010 0.01580 0.00692 0.00799 0.00000 0.00002 0.00003 0.00038 0.00031
12.3500 0.00018 0.00017 0.00010 0.01580 0.00692 0.00800 0.00000 0.00002 0.00003 0.00037 0.00038
12.4000 0.00019 0.00018 0.00010 0.01580 0.00693 0.00799 -0.00000 0.00002 0.00003 0.00039 0.00036
12.4500 0.00016 0.00018 0.00009 0.01579 0.00692 0.00798 -0.00000 0.00002 0.00003 0.00037 0.00039
12.5000 0.00018 0.00017 0.00010 0.01579 0.00691 0.00798 -0.00000 0.00002 0.00003 0.00038 0.00036
12.5500 0.00016 0.00017 0.00010 0.01577 0.00691 0.00797 -0.00001 0.00002 0.00003 0.00038 0.00037
12.6000 0.00016 0.00017 0.00010 0.01577 0.00690 0.00796 -0.00001 0.00002 0.00003 0.00041 0.00039
12.6500 0.00017 0.00017 0.00010 0.01577 0.00689 0.00794 -0.00001 0.00002 0.00003 0.00040 0.00038
12.7000 0.00016 0.00017 0.00010 0.01575 0.00688 0.00793 -0.00002 0.00002 0.00003 0.00042 0.00039
12.7500 0.00017 0.00017 0.00010 0.01574 0.00687 0.00791 -0.00002 0.00002 0.00003 0.00041 0.00039
12.8000 0.00016 0.00017 0.00009 0.01572 0.00685 0.00790 -0.00002 0.00002 0.00003 0.00041 0.00039
12.8500 0.00017 0.00017 0.00010 0.01570 0.00684 0.00788 -0.00003 0.00002 0.00003 0.00044 0.00039
12.9000 0.00016 0.00017 0.00009 0.01568 0.00682 0.00786 -0.00003 0.00002 0.00003 0.00046 0.00040
12.9500 0.00016 0.00017 0.00010 0.01566 0.00681 0.00784 -0.00004 0.00002 0.00003 0.00045 0.00040
13.0000 0.00017 0.00017 0.00009 0.01563 0.00679 0.00781 -0.00004 0.00002 0.00003 0.00045 0.00040
13.0500 0.00016 0.00017 0.00009 0.01561 0.00677 0.00779 -0.00005 0.00002 0.00003 0.00045 0.00040
13.1000 0.00016 0.00017 0.00009 0.01558 0.00674 0.00775 -0.00005 0.00002 0.00003 0.00046 0.00040
13.1500 0.00016 0.00017 0.00009 0.01554 0.00672 0.00772 -0.00006 0.00002 0.00003 0.00046 0.00040
13.2000 0.00016 0.00017 0.00009 0.01551 0.00669 0.00767 -0.00006 0.00001 0.00003 0.00047 0.00040
13.2500 0.00016 0.00017 0.00009 0.01547 0.00665 0.00763 -0.00007 0.00001 0.00004 0.00047 0.00040
13.3000 0.00016 0.00017 0.00009 0.01542 0.00662 0.00757 -0.00008 0.00001 0.00004 0.00046 0.00040
13.3500 0.00016 0.00017 0.00009 0.01537 0.00657 0.00751 -0.00008 0.00001 0.00004 0.00047 0.00040
13.4000 0.00016 0.00017 0.00009 0.01531 0.00652 0.00744 -0.00009 0.00001 0.00004 0.00047 0.00040
13.4500 0.00016 0.00017 0.00009 0.01524 0.00646 0.00737 -0.00010 0.00001 0.00004 0.00047 0.00040
13.5000 0.00016 0.00017 0.00009 0.01516 0.00640 0.00728 -0.00010 0.00000 0.00004 0.00047 0.00040
13.5500 0.00016 0.00017 0.00009 0.01508 0.00633 0.00719 -0.00011 0.00000 0.00005 0.00047 0.00040
13.6000 0.00016 0.00017 0.00009 0.01498 0.00625 0.00708 -0.00012 -0.00000 0.00005 0.00047 0.00040
13.6500 0.00016 0.00017 0.00009 0.01487 0.00616 0.00696 -0.00012 -0.00000 0.00005 0.00047 0.00040
13.7000 0.00016 0.00017 0.00009 0.01475 0.00605 0.00682 -0.00013 -0.00001 0.00006 0.00047 0.00040
13.7500 0.00016 0.00017 0.00009 0.01461 0.00594 0.00667 -0.00014 -0.00001 0.00006 0.00047 0.00040
13.8000 0.00016 0.00016 0.00009 0.01445 0.00581 0.00649 -0.00014 -0.00001 0.00006 0.00047 0.00040
13.8500 0.00016 0.00016 0.00008 0.01428 0.00567 0.00630 -0.00015 -0.00002 0.00007 0.00047 0.00040
13.9000 0.00016 0.00016 0.00008 0.01408 0.00550 0.00608 -0.00016 -0.00002 0.00007 0.00048 0.00040
13.9500 0.00016 0.00016 0.00008 0.01386 0.00531 0.00583 -0.00016 -0.00003 0.00008 0.00049 0.00040
14.0000 0.00016 0.00016 0.00008 0.01361 0.00510 0.00555 -0.00017 -0.00003 0.00008 0.00049 0.00039
14.0500 0.00017 0.00017 0.00008 0.01332 0.00484 0.00521 -0.00017 -0.00004 0.00009 0.00053 0.00040
14.1000 0.00017 0.00016 0.00008 0.01302 0.00458 0.00486 -0.00018 -0.00004 0.00009 0.00053 0.00040
14.1500 0.00016 0.00016 0.00008 0.01259 0.00428 0.00446 -0.00019 -0.00005 0.00010 0.00049 0.00039
14.2000 0.00017 0.00016 0.00008 0.01230 0.00398 0.00405 -0.00019 -0.00006 0.00010 0.00054 0.00039
14.2500 0.00016 0.00016 0.00007 0.01187 0.00362 0.00357 -0.00020 -0.00006 0.00011 0.00050 0.00038
14.3000 0.00016 0.00015 0.00007 0.01128 0.00322 0.00303 -0.00021 -0.00007 0.00011 0.00049 0.00037
14.3500 0.00015 0.00015 0.00006 0.01078 0.00278 0.00245 -0.00021 -0.00007 0.00012 0.00048 0.00036
14.4000 0.00015 0.00015 0.00006 0.01023 0.00228 0.00178 -0.00022 -0.00008 0.00013 0.00047 0.00036
14.4500 0.00015 0.00014 0.00005 0.00959 0.00172 0.00103 -0.00022 -0.00009 0.00013 0.00046 0.00035
14.5000 0.00015 0.00014 0.00005 0.00887 0.00109 0.00021 -0.00023 -0.00009 0.00014 0.00044 0.00034
14.5500 0.00014 0.00014 0.00004 0.00805 0.00040 -0.00069 -0.00023 -0.00010 0.00015 0.00044 0.00033
14.6000 0.00014 0.00014 0.00004 0.00714 -0.00036 -0.00168 -0.00024 -0.00010 0.00015 0.00046 0.00032
14.6500 0.00014 0.00013 0.00003 0.00613 -0.00121 -0.00277 -0.00024 -0.00011 0.00016 0.00044 0.00031
14.7000 0.00013 0.00012 0.00002 0.00501 -0.00213 -0.00394 -0.00025 -0.00012 0.00016 0.00043 0.00029
14.7500 0.00013 0.00012 0.00001 0.00377 -0.00315 -0.00521 -0.00025 -0.00012 0.00017 0.00042 0.00027
14.8000 0.00012 0.00011 -0.00000 0.00241 -0.00425 -0.00657 -0.00026 -0.00013 0.00018 0.00041 0.00025
14.8500 0.00012 0.00010 -0.00001 0.00091 -0.00544 -0.00800 -0.00026 -0.00014 0.00018 0.00040 0.00023
14.9000 0.00011 0.00009 -0.00002 -0.00072 -0.00672 -0.00951 -0.00026 -0.00014 0.00019 0.00040 0.00022
14.9500 0.00010 0.00008 -0.00004 -0.00249 -0.00807 -0.01105 -0.00027 -0.00015 0.00019 0.00037 0.00019
15.0000 0.00009 0.00007 -0.00006 -0.00440 -0.00949 -0.01264 -0.00027 -0.00016 0.00020 0.00035 0.00016
15.0500 0.00008 0.00006 -0.00008 -0.00646 -0.01097 -0.01424 -0.00028 -0.00016 0.00020 0.00033 0.00013
15.1000 0.00007 0.00004 -0.00010 -0.00866 -0.01248 -0.01583 -0.00028 -0.00017 0.00021 0.00031 0.00009
15.1500 0.00006 0.00003 -0.00012 -0.01097 -0.01402 -0.01740 -0.00029 -0.00018 0.00021 0.00029 0.00005
15.2000 0.00005 0.00001 -0.00014 -0.01341 -0.01555 -0.01892 -0.00029 -0.00018 0.00021 0.00026 0.00001
15.2500 0.00004 -0.00000 -0.00016 -0.01594 -0.01707 -0.02040 -0.00029 -0.00019 0.00022 0.00025 -0.00004
15.3000 0.00002 -0.00003 -0.00020 -0.01849 -0.01854 -0.02181 -0.00030 -0.00020 0.00022 0.00020 -0.00010
15.3500 -0.00000 -0.00005 -0.00023 -0.02108 -0.02000 -0.02320 -0.00030 -0.00021 0.00022 0.00016 -0.00017
15.4000 -0.00002 -0.00008 -0.00026 -0.02361 -0.02141 -0.02454 -0.00030 -0.00021 0.00023 0.00012 -0.00024
15.4500 -0.00004 -0.00010 -0.00029 -0.02611 -0.02275 -0.02581 -0.00031 -0.00022 0.00023 0.00007 -0.00031
15.5000 -0.00007 -0.00013 -0.00033 -0.02845 -0.02410 -0.02708 -0.00031 -0.00023 0.00023 0.00001 -0.00040
15.5500 -0.00010 -0.00016 -0.00036 -0.03072 -0.02536 -0.02829 -0.00031 -0.00024 0.00024 -0.00005 -0.00049
15.6000 -0.00012 -0.00019 -0.00040 -0.03294 -0.02660 -0.02950 -0.00031 -0.00024 0.00024 -0.00011 -0.00059
15.6500 -0.00014 -0.00021 -0.00042 -0.03490 -0.02806 -0.03067 -0.00030 -0.00024 0.00026 -0.00016 -0.00068
15.7000 -0.00018 -0.00025 -0.00047 -0.03711 -0.02911 -0.03186 -0.00031 -0.00025 0.00025 -0.00026 -0.00081
15.7500 -0.00022 -0.00029 -0.00051 -0.03906 -0.03031 -0.03300 -0.00030 -0.00026 0.00026 -0.00036 -0.00093
15.8000 -0.00025 -0.00032 -0.00055 -0.04098 -0.03144 -0.03409 -0.00030 -0.00026 0.00026 -0.00046 -0.00105
15.8500 -0.00029 -0.00036 -0.00058 -0.04277 -0.03255 -0.03514 -0.00029 -0.00027 0.00027 -0.00056 -0.00118
15.9000 -0.00032 -0.00039 -0.00062 -0.04453 -0.03362 -0.03618 -0.00028 -0.00027 0.00028 -0.00068 -0.00132
15.9500 -0.00036 -0.00043 -0.00066 -0.04621 -0.03467 -0.03716 -0.00027 -0.00027 0.00029 -0.00081 -0.00145
16.0000 -0.00040 -0.00046 -0.00070 -0.04783 -0.03566 -0.03812 -0.00026 -0.00028 0.00029 -0.00094 -0.00159
16.0500 -0.00044 -0.00050 -0.00073 -0.04937 -0.03662 -0.03905 -0.00025 -0.00028 0.00030 -0.00109 -0.00174
16.1000 -0.00047 -0.00053 -0.00077 -0.05089 -0.03758 -0.03995 -0.00024 -0.00028 0.00031 -0.00123 -0.00188
16.1500 -0.00051 -0.00056 -0.00081 -0.05236 -0.03850 -0.04081 -0.00022 -0.00028 0.00032 -0.00139 -0.00202
16.2000 -0.00055 -0.00060 -0.00085 -0.05375 -0.03938 -0.04166 -0.00020 -0.00028 0.00033 -0.00155 -0.00217
16.2500 -0.00059 -0.00063 -0.00089 -0.05511 -0.04024 -0.04247 -0.00018 -0.00028 0.00033 -0.00171 -0.00231
16.3000 -0.00063 -0.00067 -0.00093 -0.05641 -0.04107 -0.04325 -0.00016 -0.00028 0.00034 -0.00188 -0.00246
16.3500 -0.00067 -0.00070 -0.00097 -0.05770 -0.04186 -0.04400 -0.00015 -0.00029 0.00035 -0.00205 -0.00261
16.4000 -0.00070 -0.00073 -0.00101 -0.05891 -0.04265 -0.04472 -0.00012 -0.00029 0.00035 -0.00223 -0.00275
16.4500 -0.00073 -0.00075 -0.00104 -0.06008 -0.04339 -0.04542 -0.00008 -0.00028 0.00037 -0.00240 -0.00289
16.5000 -0.00077 -0.00078 -0.00108 -0.06123 -0.04411 -0.04609 -0.00006 -0.00028 0.00037 -0.00258 -0.00304
16.5500 -0.00082 -0.00082 -0.00112 -0.06234 -0.04481 -0.04674 -0.00007 -0.00029 0.00036 -0.00277 -0.00319
16.6000 -0.00085 -0.00085 -0.00116 -0.06340 -0.04547 -0.04735 -0.00006 -0.00029 0.00036 -0.00295 -0.00334
16.6500 -0.00089 -0.00088 -0.00120 -0.06443 -0.04611 -0.04793 -0.00004 -0.00028 0.00036 -0.00314 -0.00349
16.7000 -0.00093 -0.00091 -0.00124 -0.06544 -0.04672 -0.04848 -0.00004 -0.00028 0.00036 -0.00332 -0.00364
16.7500 -0.00096 -0.00093 -0.00128 -0.06636 -0.04729 -0.04900 -0.00003 -0.00028 0.00036 -0.00352 -0.00379
16.8000 -0.00100 -0.00096 -0.00131 -0.06729 -0.04785 -0.04948 -0.00002 -0.00028 0.00036 -0.00371 -0.00393
16.8500 -0.00103 -0.00098 -0.00135 -0.06811 -0.04836 -0.04989 -0.00002 -0.00027 0.00035 -0.00391 -0.00408
16.9000 -0.00107 -0.00101 -0.00139 -0.06902 -0.04885 -0.05036 -0.00003 -0.00027 0.00034 -0.00411 -0.00423
16.9500 -0.00111 -0.00103 -0.00142 -0.06971 -0.04926 -0.05069 -0.00001 -0.00026 0.00033 -0.00431 -0.00438
17.0000 -0.00114 -0.00105 -0.00146 -0.07049 -0.04970 -0.05104 -0.00001 -0.00025 0.00032 -0.00452 -0.00453
