14.9000 -0.00127 -0.00013 -0.02445 -0.02326 -0.06282 -0.07087 -0.00014 0.00000 -0.00554 -0.00445
14.9500 -0.00132 -0.00022 -0.02458 -0.02359 -0.06941 -0.07420 -0.00026 0.00000 -0.00578 -0.00470
15.0000 -0.00137 -0.00031 -0.02467 -0.02389 -0.07569 -0.07732 -0.00039 0.00000 -0.00602 -0.00496
15.0500 -0.00141 -0.00041 -0.02471 -0.02416 -0.08156 -0.08023 -0.00053 0.00000 -0.00625 -0.00521
15.1000 -0.00145 -0.00052 -0.02470 -0.02440 -0.08698 -0.08297 -0.00068 0.00000 -0.00649 -0.00546
15.1500 -0.00150 -0.00064 -0.02463 -0.02461 -0.09197 -0.08553 -0.00085 -0.00000 -0.00672 -0.00571
15.2000 -0.00154 -0.00077 -0.02449 -0.02478 -0.09654 -0.08795 -0.00103 -0.00000 -0.00695 -0.00596
15.2500 -0.00158 -0.00090 -0.02426 -0.02491 -0.10076 -0.09023 -0.00121 -0.00000 -0.00717 -0.00620
15.3000 -0.00162 -0.00104 -0.02397 -0.02500 -0.10454 -0.09238 -0.00142 -0.00001 -0.00740 -0.00646
15.3500 -0.00166 -0.00119 -0.02358 -0.02504 -0.10810 -0.09444 -0.00162 -0.00001 -0.00762 -0.00670
15.4000 -0.00170 -0.00134 -0.02310 -0.02502 -0.11135 -0.09642 -0.00184 -0.00001 -0.00784 -0.00694
15.4500 -0.00174 -0.00149 -0.02250 -0.02494 -0.11435 -0.09822 -0.00207 -0.00001 -0.00805 -0.00718
15.5000 -0.00178 -0.00165 -0.02180 -0.02479 -0.11718 -0.09993 -0.00229 -0.00000 -0.00826 -0.00742
15.5500 -0.00182 -0.00181 -0.02097 -0.02458 -0.11979 -0.10155 -0.00253 0.00000 -0.00847 -0.00766
15.6000 -0.00186 -0.00197 -0.02002 -0.02427 -0.12222 -0.10309 -0.00276 0.00002 -0.00868 -0.00789
15.6500 -0.00188 -0.00213 -0.01893 -0.02387 -0.12445 -0.10454 -0.00299 0.00004 -0.00886 -0.00812
15.7000 -0.00193 -0.00230 -0.01775 -0.02341 -0.12661 -0.10589 -0.00324 0.00004 -0.00907 -0.00836
15.7500 -0.00197 -0.00247 -0.01644 -0.02282 -0.12858 -0.10721 -0.00348 0.00004 -0.00925 -0.00858
15.8000 -0.00200 -0.00263 -0.01502 -0.02212 -0.13047 -0.10838 -0.00372 0.00004 -0.00943 -0.00881
15.8500 -0.00203 -0.00279 -0.01353 -0.02131 -0.13223 -0.10949 -0.00396 0.00003 -0.00960 -0.00902
15.9000 -0.00206 -0.00296 -0.01198 -0.02038 -0.13388 -0.11054 -0.00420 0.00003 -0.00975 -0.00924
15.9500 -0.00208 -0.00312 -0.01041 -0.01932 -0.13542 -0.11151 -0.00444 0.00002 -0.00990 -0.00945
16.0000 -0.00209 -0.00329 -0.00886 -0.01813 -0.13686 -0.11240 -0.00468 0.00001 -0.01003 -0.00965
16.0500 -0.00210 -0.00345 -0.00738 -0.01683 -0.13822 -0.11322 -0.00493 0.00000 -0.01014 -0.00985
16.1000 -0.00210 -0.00361 -0.00600 -0.01542 -0.13948 -0.11396 -0.00517 -0.00000 -0.01024 -0.01004
16.1500 -0.00209 -0.00378 -0.00475 -0.01393 -0.14066 -0.11463 -0.00541 -0.00001 -0.01032 -0.01022
16.2000 -0.00208 -0.00394 -0.00368 -0.01237 -0.14175 -0.11521 -0.00565 -0.00001 -0.01037 -0.01039
16.2500 -0.00206 -0.00410 -0.00278 -0.01079 -0.14277 -0.11572 -0.00589 -0.00001 -0.01040 -0.01054
16.3000 -0.00204 -0.00426 -0.00206 -0.00922 -0.14369 -0.11614 -0.00613 -0.00001 -0.01041 -0.01069
16.3500 -0.00200 -0.00442 -0.00151 -0.00771 -0.14454 -0.11647 -0.00637 -0.00001 -0.01038 -0.01081
16.4000 -0.00195 -0.00459 -0.00110 -0.00629 -0.14531 -0.11672 -0.00661 -0.00001 -0.01031 -0.01092
16.4500 -0.00188 -0.00474 -0.00076 -0.00498 -0.14598 -0.11686 -0.00685 0.00002 -0.01020 -0.01099
16.5000 -0.00182 -0.00490 -0.00056 -0.00387 -0.14658 -0.11691 -0.00709 0.00002 -0.01006 -0.01106
16.5500 -0.00176 -0.00508 -0.00048 -0.00297 -0.14710 -0.11687 -0.00734 0.00000 -0.00988 -0.01110
16.6000 -0.00167 -0.00524 -0.00039 -0.00221 -0.14752 -0.11670 -0.00758 0.00000 -0.00965 -0.01111
16.6500 -0.00157 -0.00540 -0.00033 -0.00163 -0.14785 -0.11641 -0.00782 -0.00000 -0.00936 -0.01108
16.7000 -0.00147 -0.00556 -0.00028 -0.00120 -0.14807 -0.11599 -0.00807 -0.00000 -0.00902 -0.01102
16.7500 -0.00135 -0.00572 -0.00025 -0.00089 -0.14819 -0.11543 -0.00831 -0.00001 -0.00863 -0.01092
16.8000 -0.00123 -0.00588 -0.00023 -0.00068 -0.14821 -0.11472 -0.00856 -0.00001 -0.00818 -0.01078
16.8500 -0.00111 -0.00604 -0.00021 -0.00053 -0.14811 -0.11384 -0.00881 -0.00001 -0.00767 -0.01059
16.9000 -0.00098 -0.00620 -0.00024 -0.00046 -0.14787 -0.11277 -0.00906 -0.00003 -0.00712 -0.01035
16.9500 -0.00084 -0.00636 -0.00018 -0.00037 -0.14750 -0.11152 -0.00931 -0.00002 -0.00651 -0.01006
17.0000 -0.00071 -0.00651 -0.00017 -0.00033 -0.14698 -0.11005 -0.00956 -0.00002 -0.00587 -0.00971
